year,session,title,abstract,author,doi
2016,No Sessions,A Vocabulary Approach to Partial Streamline Matching and Exploratory Flow Visualization,"Measuring the similarity of integral curves is fundamental to many important flow data analysis and visualization tasks such as feature detection, pattern querying, streamline clustering, and hierarchical exploration. In this paper, we introduce FlowString, a novel vocabulary approach that extracts shape invariant features from streamlines and utilizes a string-based method for exploratory streaml...","Jun Tao,Chaoli Wang,Ching-Kuang Shene,Raymond A. Shaw,",https://ieeexplore.ieee.org/document/7117453/
2016,No Sessions,Multiperspective Focus+Context Visualization,"Occlusions are a severe bottleneck for the visualization of large and complex datasets. Conventional images only show dataset elements to which there is a direct line of sight, which significantly limits the information bandwidth of the visualization. Multiperspective visualization is a powerful approach for alleviating occlusions to show more than what is visible from a single viewpoint. However,...","Meng-Lin Wu,Voicu Popescu,",https://ieeexplore.ieee.org/document/7120994/
2016,No Sessions,Towards An Understanding of Mobile Touch Navigation in a Stereoscopic Viewing Environment for 3D Data Exploration,"We discuss touch-based navigation of 3D visualizations in a combined monoscopic and stereoscopic viewing environment. We identify a set of interaction modes, and a workflow that helps users transition between these modes to improve their interaction experience. In our discussion we analyze, in particular, the control-display space mapping between the different reference frames of the stereoscopic ...","David López,Lora Oehlberg,Candemir Doger,Tobias Isenberg,",https://ieeexplore.ieee.org/document/7118242/
2016,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,Temporal Coherence Strategies for Augmented Reality Labeling,"Temporal coherence of annotations is an important factor in augmented reality user interfaces and for information visualization. In this paper, we empirically evaluate four different techniques for annotation. Based on these findings, we follow up with subjective evaluations in a second experiment. Results show that presenting annotations in object space or image space leads to a significant diffe...","Jacob Boesen Madsen,Markus Tatzqern,Claus B. Madsen,Dieter Schmalstieg,Denis Kalkofen,",https://ieeexplore.ieee.org/document/7383340/
2016,No Sessions,Layer-Wise Floorplan Extraction for Automatic Urban Building Reconstruction,"Urban building reconstruction is an important step for urban digitization and realisticvisualization. In this paper, we propose a novel automatic method to recover urban building geometry from 3D point clouds. The proposed method is suitable for buildings composed of planar polygons and aligned with the gravity direction, which are quite common in the city. Our key observation is that the building...","Wei Sui,Lingfeng Wang,Bin Fan,Hongfei Xiao,Huaiyu Wu,Chunhong Pan,",https://ieeexplore.ieee.org/document/7346513/
2016,No Sessions,Frameless Volume Visualization,"We have developed a novel visualization system based on the reconstruction of high resolution and high frame rate images from a multi-tiered stream of samples that are rendered framelessly. This decoupling of the rendering system from the display system is particularly suitable when dealing with very high resolution displays or expensive rendering algorithms, where the latency of generating comple...","Kaloian Petkov,Arie E. Kaufman,",https://ieeexplore.ieee.org/document/7117432/
2016,No Sessions,Interactive Isogeometric Volume Visualization with Pixel-Accurate Geometry,"A recent development, called isogeometric analysis, provides a unified approach for design, analysis and optimization of functional products in industry. Traditional volume rendering methods for inspecting the results from the numerical simulations cannot be applied directly to isogeometric models. We present a novel approach for interactive visualization of isogeometric analysis results, ensuring...","Franz G. Fuchs,Jon M. Hjelmervik,",https://ieeexplore.ieee.org/document/7102749/
2016,No Sessions,Multi-Depth-Map Raytracing for Efficient Large-Scene Reconstruction,"With the enormous advances of the acquisition technology over the last years, fast processing and high-quality visualization of large point clouds have gained increasing attention. Commonly, a mesh surface is reconstructed from the point cloud and a high-resolution texture is generated over the mesh from the images taken at the site to represent surface materials. However, this global reconstructi...","Murat Arikan,Reinhold Preiner,Michael Wimmer,",https://ieeexplore.ieee.org/document/7102754/
2016,No Sessions,"Mobile Volume Rendering: Past, Present and Future","Volume rendering has been a relevant topic in scientific visualization for the last decades. However, the exploration of reasonably big volume datasets requires considerable computing power, which has limited this field to the desktop scenario. But the recent advances in mobile graphics hardware have motivated the research community to overcome these restrictions and to bring volume graphics to th...","José M. Noguera,J. Roberto Jiménez,",https://ieeexplore.ieee.org/document/7111373/
2016,No Sessions,2015 Index IEEE Transactions on Visualization and Computer Graphics Vol. 21,No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,IEEE Visualization and Graphics Technical Committee (VGTC),No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,The 2015 Visualization Career Award,No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,The 2015 Visualization Technical Achievement Award,No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,We propose a visual analytics approach for the exploration and analysis of dynamic networks. We consider snapshots of the network as points in high-dimensional space and project these to two dimensions for visualization and interaction using two juxtaposed views: one for showing a snapshot and one for showing the evolution of the network. With this approach users are enabled to detect stable state...,"Stef van den Elzen,Danny Holten,Jorik Blaas,Jarke J. van Wijk,",https://ieeexplore.ieee.org/document/7192717/
2016,No Sessions,Characterizing Provenance in Visualization and Data Analysis: An Organizational Framework of Provenance Types and Purposes,"While the primary goal of visual analytics research is to improve the quality of insights and findings, a substantial amount of research in provenance has focused on the history of changes and advances throughout the analysis process. The term, provenance, has been used in a variety of ways to describe different types of records and histories related to visualization. The existing body of provenan...","Eric D. Ragan,Alex Endert,Jibonananda Sanyal,Jian Chen,",https://ieeexplore.ieee.org/document/7192714/
